frameId,currentSpatialLayer,targetSpatialLayer,preferredSpatialLayer,rttMs,lossRate,availableBitrateBps,receiveTimeMs,latestDecodeTimeMs,frameBufferInsertTimeMs,frameBufferExtractTimeMs,decodeQueueInsertTimeMs,decodeQueueExtractTimeMs,decodeStartMs,decodeFinishMs,desiredReceiveTimeMs,desiredDecodeStartMs,actualSlackMs,actualSlackEffectiveMs,receiveSlackMs,decodeSlackNominalMs,frameBufferResidenceMs,decodeQueueResidenceMs,decodeSlackEffectiveMs,pacing,isRecorded,isDropped,frameStatus,frameIndex
1650626356,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2305
1650629146,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2306
1650632026,2.0,2.0,2.0,2.19727,0.0,6750000.0,598564906.0,598564924.0,598564912.0,598564924.0,598564924.0,598564924.0,598564925.0,598564927.0,598564938.0,598564984.0,19.0,7.0,32.0,78.0,12.0,0.0,66.0,0.0,1,0,recorded,2307
1650634996,2.0,2.0,2.0,2.19727,0.0,6750000.0,598564935.0,598565028.0,598565027.0,598565028.0,598565028.0,598565029.0,598565029.0,598565039.0,598564971.0,598565017.0,94.0,92.0,36.0,82.0,1.0,1.0,80.0,0.0,1,0,recorded,2308
1650637786,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2309
1650642106,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565017.0,598565041.0,598565030.0,598565041.0,598565041.0,598565041.0,598565042.0,598565044.0,598565050.0,598565096.0,25.0,14.0,33.0,79.0,11.0,0.0,68.0,0.0,1,0,recorded,2310
1650644986,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565047.0,598565150.0,598565149.0,598565150.0,598565150.0,598565151.0,598565151.0,598565160.0,598565082.0,598565128.0,104.0,102.0,35.0,81.0,1.0,1.0,79.0,0.0,1,0,recorded,2311
1650647866,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2312
1650650746,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2313
1650653626,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565145.0,598565164.0,598565152.0,598565161.0,598565162.0,598565162.0,598565162.0,598565164.0,598565178.0,598565224.0,17.0,8.0,33.0,79.0,9.0,0.0,70.0,0.0,1,0,recorded,2314
1650656506,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565172.0,598565268.0,598565268.0,598565268.0,598565268.0,598565269.0,598565270.0,598565279.0,598565210.0,598565256.0,98.0,97.0,38.0,84.0,0.0,1.0,83.0,0.0,1,0,recorded,2315
1650659386,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2316
1650662266,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565240.0,598565281.0,598565269.0,598565281.0,598565281.0,598565281.0,598565282.0,598565284.0,598565274.0,598565320.0,42.0,30.0,34.0,80.0,12.0,0.0,68.0,0.0,1,0,recorded,2317
1650665146,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565276.0,598565385.0,598565385.0,598565386.0,598565386.0,598565386.0,598565387.0,598565398.0,598565306.0,598565352.0,111.0,110.0,30.0,76.0,1.0,0.0,75.0,0.0,1,0,recorded,2318
1650668026,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2319
1650670906,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2320
1650673786,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565365.0,598565399.0,598565387.0,598565400.0,598565400.0,598565400.0,598565400.0,598565403.0,598565402.0,598565448.0,35.0,22.0,37.0,83.0,13.0,0.0,70.0,0.0,1,0,recorded,2321
1650678106,2.0,2.0,2.0,2.19727,0.0,6750000.0,598565413.0,598565500.0,598565499.0,598565500.0,598565500.0,598565501.0,598565502.0,598565510.0,598565450.0,598565496.0,89.0,87.0,37.0,83.0,1.0,1.0,81.0,0.0,1,0,recorded,2322
1650680986,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2323
1650683866,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565486.0,598565512.0,598565501.0,598565512.0,598565512.0,598565513.0,598565513.0,598565515.0,598565514.0,598565560.0,27.0,15.0,28.0,74.0,11.0,1.0,62.0,0.0,1,0,recorded,2324
1650686836,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565516.0,598565626.0,598565625.0,598565626.0,598565626.0,598565627.0,598565628.0,598565637.0,598565547.0,598565593.0,112.0,110.0,31.0,77.0,1.0,1.0,75.0,0.0,1,0,recorded,2325
1650689716,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2326
1650692596,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2327
1650695476,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565606.0,598565639.0,598565628.0,598565639.0,598565639.0,598565639.0,598565639.0,598565642.0,598565643.0,598565689.0,33.0,22.0,37.0,83.0,11.0,0.0,72.0,0.0,1,0,recorded,2328
1650698266,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565641.0,598565743.0,598565742.0,598565743.0,598565743.0,598565744.0,598565744.0,598565753.0,598565674.0,598565720.0,103.0,101.0,33.0,79.0,1.0,1.0,77.0,0.0,1,0,recorded,2329
1650701146,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2330
1650704026,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565703.0,598565755.0,598565744.0,598565755.0,598565756.0,598565756.0,598565756.0,598565759.0,598565738.0,598565784.0,53.0,42.0,35.0,81.0,11.0,0.0,70.0,0.0,1,0,recorded,2331
1650706996,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565739.0,598565865.0,598565864.0,598565865.0,598565865.0,598565866.0,598565866.0,598565876.0,598565771.0,598565817.0,127.0,125.0,32.0,78.0,1.0,1.0,76.0,0.0,1,0,recorded,2332
1650709786,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2333
1650712666,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2334
1650716986,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565850.0,598565877.0,598565870.0,598565877.0,598565877.0,598565877.0,598565878.0,598565881.0,598565882.0,598565928.0,28.0,21.0,32.0,78.0,7.0,0.0,71.0,0.0,1,0,recorded,2335
1650719866,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565880.0,598565981.0,598565981.0,598565981.0,598565982.0,598565982.0,598565983.0,598565993.0,598565914.0,598565960.0,103.0,103.0,34.0,80.0,0.0,0.0,80.0,0.0,1,0,recorded,2336
1650722746,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2337
1650725626,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2338
1650728506,2.0,2.0,2.0,2.59399,0.0,6750000.0,598565975.0,598565996.0,598565983.0,598565996.0,598565996.0,598565997.0,598565997.0,598565999.0,598566010.0,598566056.0,22.0,8.0,35.0,81.0,13.0,1.0,67.0,0.0,1,0,recorded,2339
1650731386,2.0,2.0,2.0,2.59399,0.0,6750000.0,598566005.0,598566100.0,598566099.0,598566100.0,598566100.0,598566100.0,598566101.0,598566111.0,598566042.0,598566088.0,96.0,95.0,37.0,83.0,1.0,0.0,82.0,0.0,1,0,recorded,2340
1650734266,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2341
1650737236,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566085.0,598566113.0,598566101.0,598566113.0,598566113.0,598566114.0,598566114.0,598566117.0,598566107.0,598566153.0,29.0,16.0,22.0,68.0,12.0,1.0,55.0,0.0,1,0,recorded,2342
1650740206,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566109.0,598566211.0,598566211.0,598566212.0,598566212.0,598566213.0,598566213.0,598566222.0,598566140.0,598566186.0,104.0,102.0,31.0,77.0,1.0,1.0,75.0,0.0,1,0,recorded,2343
1650742996,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2344
1650745876,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2345
1650748756,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566202.0,598566224.0,598566214.0,598566224.0,598566224.0,598566224.0,598566224.0,598566227.0,598566235.0,598566281.0,22.0,12.0,33.0,79.0,10.0,0.0,69.0,0.0,1,0,recorded,2346
1650752986,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566248.0,598566331.0,598566330.0,598566331.0,598566331.0,598566332.0,598566332.0,598566344.0,598566282.0,598566328.0,84.0,82.0,34.0,80.0,1.0,1.0,78.0,0.0,1,0,recorded,2347
1650755866,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2348
1650758746,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566311.0,598566345.0,598566333.0,598566346.0,598566346.0,598566346.0,598566347.0,598566349.0,598566346.0,598566392.0,36.0,23.0,35.0,81.0,13.0,0.0,68.0,0.0,1,0,recorded,2349
1650761626,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566352.0,598566452.0,598566451.0,598566452.0,598566452.0,598566452.0,598566453.0,598566465.0,598566378.0,598566424.0,101.0,100.0,26.0,72.0,1.0,0.0,71.0,0.0,1,0,recorded,2350
1650764506,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2351
1650767386,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2352
1650770266,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566449.0,598566467.0,598566453.0,598566467.0,598566467.0,598566467.0,598566467.0,598566472.0,598566474.0,598566520.0,18.0,4.0,25.0,71.0,14.0,0.0,57.0,0.0,1,0,recorded,2353
1650773146,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566471.0,598566576.0,598566576.0,598566576.0,598566576.0,598566577.0,598566578.0,598566587.0,598566506.0,598566552.0,107.0,106.0,35.0,81.0,0.0,1.0,80.0,0.0,1,0,recorded,2354
1650776026,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2355
1650778906,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2356
1650781786,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566572.0,598566589.0,598566580.0,598566589.0,598566589.0,598566589.0,598566590.0,598566593.0,598566602.0,598566648.0,18.0,9.0,30.0,76.0,9.0,0.0,67.0,0.0,1,0,recorded,2357
1650784666,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566598.0,598566693.0,598566693.0,598566693.0,598566694.0,598566694.0,598566695.0,598566706.0,598566634.0,598566680.0,97.0,97.0,36.0,82.0,0.0,0.0,82.0,0.0,1,0,recorded,2358
1650788986,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2359
1650791866,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566680.0,598566707.0,598566697.0,598566707.0,598566707.0,598566708.0,598566708.0,598566710.0,598566714.0,598566760.0,28.0,17.0,34.0,80.0,10.0,1.0,69.0,0.0,1,0,recorded,2360
1650794746,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566714.0,598566818.0,598566818.0,598566818.0,598566818.0,598566819.0,598566819.0,598566829.0,598566746.0,598566792.0,105.0,104.0,32.0,78.0,0.0,1.0,77.0,0.0,1,0,recorded,2361
1650797806,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2362
1650800596,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2363
1650803476,2.0,2.0,2.0,2.57874,0.0,6750000.0,598566811.0,598566831.0,598566822.0,598566831.0,598566831.0,598566831.0,598566832.0,598566835.0,598566843.0,598566889.0,21.0,12.0,32.0,78.0,9.0,0.0,69.0,0.0,1,0,recorded,2364
1650806356,2.0,2.0,2.0,3.86047,0.0,6750000.0,598566845.0,598566937.0,598566937.0,598566937.0,598566937.0,598566938.0,598566939.0,598566950.0,598566875.0,598566921.0,94.0,93.0,30.0,76.0,0.0,1.0,75.0,0.0,1,0,recorded,2365
1650809236,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2366
1650812026,2.0,2.0,2.0,3.86047,0.0,6750000.0,598566906.0,598566951.0,598566941.0,598566952.0,598566952.0,598566952.0,598566952.0,598566955.0,598566938.0,598566984.0,46.0,35.0,32.0,78.0,11.0,0.0,67.0,0.0,1,0,recorded,2367
1650814906,2.0,2.0,2.0,3.86047,0.0,6750000.0,598566936.0,598567059.0,598567059.0,598567059.0,598567060.0,598567060.0,598567061.0,598567072.0,598566970.0,598567016.0,125.0,125.0,34.0,80.0,0.0,0.0,80.0,0.0,1,0,recorded,2368
1650817876,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2369
1650820756,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2370
1650824986,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567052.0,598567075.0,598567064.0,598567075.0,598567075.0,598567075.0,598567076.0,598567080.0,598567082.0,598567128.0,24.0,13.0,30.0,76.0,11.0,0.0,65.0,0.0,1,0,recorded,2371
1650827866,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567081.0,598567176.0,598567176.0,598567176.0,598567176.0,598567177.0,598567178.0,598567186.0,598567114.0,598567160.0,97.0,96.0,33.0,79.0,0.0,1.0,78.0,0.0,1,0,recorded,2372
1650830746,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2373
1650833716,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567151.0,598567188.0,598567179.0,598567188.0,598567188.0,598567188.0,598567189.0,598567192.0,598567179.0,598567225.0,38.0,29.0,28.0,74.0,9.0,0.0,65.0,0.0,1,0,recorded,2374
1650836596,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567178.0,598567295.0,598567295.0,598567296.0,598567296.0,598567297.0,598567297.0,598567307.0,598567211.0,598567257.0,119.0,117.0,33.0,79.0,1.0,1.0,77.0,0.0,1,0,recorded,2375
1650839476,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2376
1650842446,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2377
1650845236,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567271.0,598567309.0,598567299.0,598567309.0,598567309.0,598567309.0,598567310.0,598567312.0,598567307.0,598567353.0,39.0,29.0,36.0,82.0,10.0,0.0,72.0,0.0,1,0,recorded,2378
1650848116,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567304.0,598567414.0,598567414.0,598567414.0,598567414.0,598567415.0,598567415.0,598567424.0,598567339.0,598567385.0,111.0,110.0,35.0,81.0,0.0,1.0,80.0,0.0,1,0,recorded,2379
1650850996,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2380
1650853876,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2381
1650856666,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567401.0,598567426.0,598567418.0,598567426.0,598567426.0,598567427.0,598567427.0,598567431.0,598567434.0,598567480.0,26.0,17.0,33.0,79.0,8.0,1.0,70.0,0.0,1,0,recorded,2382
1650860986,2.0,2.0,2.0,3.86047,0.0,6750000.0,598567445.0,598567536.0,598567536.0,598567536.0,598567537.0,598567537.0,598567538.0,598567546.0,598567482.0,598567528.0,93.0,93.0,37.0,83.0,0.0,0.0,83.0,0.0,1,0,recorded,2383
1650863956,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2384
1650866926,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567519.0,598567548.0,598567538.0,598567548.0,598567548.0,598567548.0,598567549.0,598567553.0,598567548.0,598567594.0,30.0,20.0,29.0,75.0,10.0,0.0,65.0,0.0,1,0,recorded,2385
1650869806,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567544.0,598567653.0,598567653.0,598567653.0,598567654.0,598567654.0,598567655.0,598567664.0,598567580.0,598567626.0,111.0,111.0,36.0,82.0,0.0,0.0,82.0,0.0,1,0,recorded,2386
1650872596,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2387
1650875476,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2388
1650878356,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567645.0,598567666.0,598567657.0,598567666.0,598567666.0,598567667.0,598567667.0,598567670.0,598567675.0,598567721.0,22.0,12.0,30.0,76.0,9.0,1.0,66.0,0.0,1,0,recorded,2389
1650881236,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567674.0,598567774.0,598567774.0,598567775.0,598567775.0,598567776.0,598567777.0,598567786.0,598567707.0,598567753.0,103.0,101.0,33.0,79.0,1.0,1.0,77.0,0.0,1,0,recorded,2390
1650884116,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2391
1650886996,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567735.0,598567787.0,598567776.0,598567788.0,598567788.0,598567788.0,598567789.0,598567791.0,598567771.0,598567817.0,54.0,42.0,36.0,82.0,12.0,0.0,70.0,0.0,1,0,recorded,2392
1650889876,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567772.0,598567885.0,598567885.0,598567885.0,598567886.0,598567886.0,598567887.0,598567898.0,598567803.0,598567849.0,115.0,115.0,31.0,77.0,0.0,0.0,77.0,0.0,1,0,recorded,2393
1650892756,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2394
1650896986,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2395
1650899866,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567881.0,598567901.0,598567890.0,598567901.0,598567901.0,598567902.0,598567902.0,598567904.0,598567914.0,598567960.0,21.0,9.0,33.0,79.0,11.0,1.0,67.0,0.0,1,0,recorded,2396
1650902746,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567912.0,598568004.0,598568004.0,598568004.0,598568005.0,598568006.0,598568006.0,598568017.0,598567946.0,598567992.0,94.0,93.0,34.0,80.0,0.0,1.0,79.0,0.0,1,0,recorded,2397
1650905716,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2398
1650908506,2.0,2.0,2.0,3.60107,0.0,6750000.0,598567974.0,598568019.0,598568007.0,598568019.0,598568020.0,598568020.0,598568020.0,598568023.0,598568010.0,598568056.0,46.0,34.0,36.0,82.0,12.0,0.0,70.0,0.0,1,0,recorded,2399
1650911386,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568008.0,598568114.0,598568114.0,598568114.0,598568114.0,598568115.0,598568115.0,598568124.0,598568042.0,598568088.0,107.0,106.0,34.0,80.0,0.0,1.0,79.0,0.0,1,0,recorded,2400
1650914266,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2401
1650917146,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2402
1650920026,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568104.0,598568126.0,598568117.0,598568126.0,598568126.0,598568127.0,598568127.0,598568130.0,598568138.0,598568184.0,23.0,13.0,34.0,80.0,9.0,1.0,70.0,0.0,1,0,recorded,2403
1650922906,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568136.0,598568234.0,598568234.0,598568235.0,598568235.0,598568235.0,598568236.0,598568247.0,598568170.0,598568216.0,100.0,99.0,34.0,80.0,1.0,0.0,79.0,0.0,1,0,recorded,2404
1650925966,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2405
1650928936,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568207.0,598568249.0,598568238.0,598568249.0,598568249.0,598568249.0,598568250.0,598568253.0,598568237.0,598568283.0,43.0,32.0,30.0,76.0,11.0,0.0,65.0,0.0,1,0,recorded,2406
1650933076,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568252.0,598568352.0,598568351.0,598568352.0,598568352.0,598568353.0,598568353.0,598568363.0,598568283.0,598568329.0,101.0,99.0,31.0,77.0,1.0,1.0,75.0,0.0,1,0,recorded,2407
1650935956,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2408
1650938746,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568314.0,598568364.0,598568355.0,598568364.0,598568364.0,598568365.0,598568365.0,598568367.0,598568346.0,598568392.0,51.0,41.0,32.0,78.0,9.0,1.0,68.0,0.0,1,0,recorded,2409
1650941716,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568348.0,598568474.0,598568474.0,598568474.0,598568475.0,598568475.0,598568476.0,598568487.0,598568379.0,598568425.0,128.0,128.0,31.0,77.0,0.0,0.0,77.0,0.0,1,0,recorded,2410
1650944506,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2411
1650947476,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2412
1650950356,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568440.0,598568489.0,598568478.0,598568489.0,598568489.0,598568489.0,598568489.0,598568492.0,598568475.0,598568521.0,49.0,38.0,35.0,81.0,11.0,0.0,70.0,0.0,1,0,recorded,2413
1650953236,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568485.0,598568591.0,598568591.0,598568592.0,598568592.0,598568593.0,598568593.0,598568605.0,598568507.0,598568553.0,108.0,106.0,22.0,68.0,1.0,1.0,66.0,0.0,1,0,recorded,2414
1650956116,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2415
1650958996,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2416
1650961876,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568570.0,598568606.0,598568594.0,598568607.0,598568607.0,598568607.0,598568607.0,598568610.0,598568603.0,598568649.0,37.0,24.0,33.0,79.0,13.0,0.0,66.0,0.0,1,0,recorded,2417
1650964756,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568603.0,598568711.0,598568710.0,598568711.0,598568711.0,598568712.0,598568713.0,598568724.0,598568635.0,598568681.0,110.0,108.0,32.0,78.0,1.0,1.0,76.0,0.0,1,0,recorded,2418
1650968986,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2419
1650971866,2.0,2.0,2.0,3.60107,0.0,6750000.0,598568682.0,598568726.0,598568714.0,598568726.0,598568726.0,598568726.0,598568727.0,598568730.0,598568714.0,598568760.0,45.0,33.0,32.0,78.0,12.0,0.0,66.0,0.0,1,0,recorded,2420
1650974836,2.0,2.0,2.0,4.50134,0.0,6750000.0,598568717.0,598568827.0,598568827.0,598568827.0,598568827.0,598568828.0,598568828.0,598568840.0,598568747.0,598568793.0,111.0,110.0,30.0,76.0,0.0,1.0,75.0,0.0,1,0,recorded,2421
1650977716,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2422
1650980596,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2423
1650983476,2.0,2.0,2.0,4.50134,0.0,6750000.0,598568809.0,598568841.0,598568834.0,598568841.0,598568841.0,598568842.0,598568842.0,598568846.0,598568843.0,598568889.0,33.0,25.0,34.0,80.0,7.0,1.0,72.0,0.0,1,0,recorded,2424
1650986266,2.0,2.0,2.0,4.50134,0.0,6750000.0,598568840.0,598568945.0,598568945.0,598568945.0,598568946.0,598568946.0,598568947.0,598568956.0,598568874.0,598568920.0,107.0,107.0,34.0,80.0,0.0,0.0,80.0,0.0,1,0,recorded,2425
1650989326,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2426
1650992116,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2427
1650994996,2.0,2.0,2.0,4.50134,0.0,6750000.0,598568937.0,598568957.0,598568948.0,598568957.0,598568958.0,598568958.0,598568958.0,598568961.0,598568971.0,598569017.0,21.0,12.0,34.0,80.0,9.0,0.0,71.0,0.0,1,0,recorded,2428
1650997876,2.0,2.0,2.0,4.50134,0.0,6750000.0,598568968.0,598569061.0,598569061.0,598569061.0,598569062.0,598569063.0,598569064.0,598569075.0,598569003.0,598569049.0,96.0,95.0,35.0,81.0,0.0,1.0,80.0,0.0,1,0,recorded,2429
1651000756,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2430
1651005076,2.0,2.0,2.0,4.50134,0.0,6750000.0,598569049.0,598569077.0,598569064.0,598569077.0,598569078.0,598569078.0,598569078.0,598569081.0,598569083.0,598569129.0,29.0,16.0,34.0,80.0,13.0,0.0,67.0,0.0,1,0,recorded,2431
1651007956,2.0,2.0,2.0,4.50134,0.0,6750000.0,598569084.0,598569179.0,598569179.0,598569179.0,598569180.0,598569180.0,598569181.0,598569192.0,598569115.0,598569161.0,97.0,97.0,31.0,77.0,0.0,0.0,77.0,0.0,1,0,recorded,2432
1651010746,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2433
1651013626,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2434
1651016596,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569175.0,598569196.0,598569184.0,598569194.0,598569194.0,598569194.0,598569194.0,598569197.0,598569211.0,598569257.0,19.0,9.0,36.0,82.0,10.0,0.0,72.0,0.0,1,0,recorded,2435
1651019476,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569209.0,598569294.0,598569293.0,598569294.0,598569294.0,598569294.0,598569295.0,598569306.0,598569243.0,598569289.0,86.0,85.0,34.0,80.0,1.0,0.0,79.0,0.0,1,0,recorded,2436
1651022356,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2437
1651025236,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569277.0,598569308.0,598569296.0,598569308.0,598569308.0,598569309.0,598569309.0,598569313.0,598569307.0,598569353.0,32.0,19.0,30.0,76.0,12.0,1.0,63.0,0.0,1,0,recorded,2438
1651028116,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569311.0,598569415.0,598569415.0,598569415.0,598569416.0,598569416.0,598569417.0,598569426.0,598569339.0,598569385.0,106.0,106.0,28.0,74.0,0.0,0.0,74.0,0.0,1,0,recorded,2439
1651030996,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2440
1651033876,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2441
1651036666,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569406.0,598569428.0,598569419.0,598569428.0,598569428.0,598569428.0,598569429.0,598569431.0,598569434.0,598569480.0,23.0,14.0,28.0,74.0,9.0,0.0,65.0,0.0,1,0,recorded,2442
1651040986,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569445.0,598569534.0,598569533.0,598569534.0,598569535.0,598569535.0,598569536.0,598569545.0,598569482.0,598569528.0,91.0,90.0,37.0,83.0,1.0,0.0,82.0,0.0,1,0,recorded,2443
1651043866,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2444
1651046836,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569516.0,598569547.0,598569536.0,598569547.0,598569547.0,598569547.0,598569548.0,598569550.0,598569547.0,598569593.0,32.0,21.0,31.0,77.0,11.0,0.0,66.0,0.0,1,0,recorded,2445
1651049896,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569553.0,598569649.0,598569649.0,598569649.0,598569649.0,598569650.0,598569651.0,598569662.0,598569581.0,598569627.0,98.0,97.0,28.0,74.0,0.0,1.0,73.0,0.0,1,0,recorded,2446
1651052776,,,,,,,,,,,,,,,,,,,,,,,,,0,1,dropped_only,2447
1651055566,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569610.0,598569664.0,598569651.0,598569664.0,598569664.0,598569664.0,598569664.0,598569667.0,598569644.0,598569690.0,54.0,41.0,34.0,80.0,13.0,0.0,67.0,0.0,1,0,recorded,2448
1651058266,2.0,2.0,2.0,4.50134,0.0,6346020.0,598569646.0,598569765.0,598569765.0,598569765.0,598569766.0,598569766.0,598569767.0,598569778.0,598569674.0,598569720.0,121.0,121.0,28.0,74.0,0.0,0.0,74.0,0.0,1,0,recorded,2449
